saksi sharma,f
vicakha sahani,f
jyoti pooja,f
khushi panday,f
jainab fatima,f
pushpawati,f
mala dev i,f
priyanka kumari,f
saksi,f
radhika jain,f
mamta bhandari,f
parvinder,f
kosylaya,f
preeti with a madhuri,f
shamina,f
soniya chanchal,f
usha ankar,f
miss koshalya,f
annu anita,f
kamini devi,f
aman gill,f
lakhi,f
jasvinder kaur gogi,f
aneeta,f
aanik with her son,f
kali bai,f
rupa devi,f
nargish wo,f
danwati,f
sanju shekhawat,f
aarti bunkar,f
sayari,f
deepali singh,f
tejender kaur,f
seema verma,f
sushree sagar,f
smt nitu kumari,f
kiran pande,f
japneet kaur,f
reshama,f
anjali sangwar,f
maya lakhera,f
kum. maya,f
surti kumari,f
farha khan,f
manjula riya,f
sehran nisha,f
krishan,f
shashibala,f
najmin banu pathan,f
smt. jhamaku,f
smt sohani devi,f
sazia praveen,f
vinita pooja,f
upasna,f
smt vimla,f
jayotli,f
kosalya with a child ashu,f
ramesh yadav,f
punam kumari,f
sajni,f
bharti pasi,f
nupur,f
smt. parul,f
prachi,f
veenu,f
shalini with child ayush age yrs,f
smt rajdulari,f
rinka,f
smt. shakuntla devi,f
preeti wadhva,f
manisha khandelwal,f
sen kanwar gochar,f
smt. noorjahan,f
km puja,f
kamini,f
sheela kumari,f
km. sarita,f
chandra kanwar,f
samiksha rathor,f
smt. urmila,f
jasbir kaur,f
gajana devi,f
ajra with child kadir,f
kajal bulbul,f
simabharti,f
keli devi,f
durgesh bai,f
ajnabi begum,f
annavi begam,f
moral bai,f
smt. devki devi,f
ragini,f
muskan kaur,f
khushnuma,f
roji khatoon,f
sandeep,f
lata jain,f
chunni,f
sonia kapoor,f
neha bhatia,f
jharna sardar,f
jya jayawanti,f
bharkha,f
roshan khatoon,f
smt radha devi,f
smt. savita devi,f
puspa rekha,f
hira devi,f
mam kaur,f
kajal kanwar,f
smt. laltesh,f
gona bai,f
san jan devi,f
sumedha mehditha,f
vibha bassi,f
ismaliye khusbu,f
sadiya,f
mehnaz azmi,f
bimla devi,f
sila,f
mandira devi,f
mamata kumari,f
manda bai,f
sunita yadav,f
prinkya ragav,f
ekta balai,f
gudia,f
salupa,f
chandni shabnam,f
sakiran begam,f
smt.pooja,f
pooja gurjar,f
sneha kumari,f
mamta sharma,f
shekiba sheikh mohammad,f
mitali,f
ruchika,f
namita or nimmi,f
rampati gujar,f
manju saini,f
hasina,f
sakshi vaid,f
dariya,f
komal jaiswal,f
seetal,f
raju,f
smt preeti,f
km usha,f
chhaterwati,f
tahseen ssifi,f
sita pooja,f
trannum,f
divya mishra,f
annu kumari,f
rabina khatoon,f
anushka,f
kavita manchanda,f
beti bai,f
pawan,f
sunita devi with daughter sanghna,f
jayada khatoon,f
tabbasum,f
jioty bajaj,f
sandna khusi,f
khushi kumari,f
karshana kumari,f
smt. ganga devi,f
sadhana,f
maina do ratna lal gurjar,f
deepika age ,f
pratima and her son aakash,f
ruka mani devi,f
abhilasha,f
aktri aapa,f
savrin,f
marzina khatoon,f
samima,f
machhala,f
priyanka priya,f
alima pinki,f
minakshi sharma kallo,f
meenakshi sharma,f
manwi,f
sushila devi,f
uma devi,f
urmila rawat,f
poneem,f
yamini,f
hema sharma,f
kiran yadav,f
ruchi kashyap,f
susila rawat or arti rawat,f
ku. shabnam,f
punam shakya,f
ishrat khatoon,f
usha nagar,f
minkashi,f
shanjhan,f
neha monti,f
reema rajpoot,f
kumari joyti,f
shanaj bano,f
smt savita,f
kali devi meena,f
uma reena,f
jeenat jha,f
parbha devi,f
smt lata devi,f
basanti,f
kohinoor,f
chanchal sharma,f
minakshi sharma,f
neha sharma,f
kmo naina,f
md noori,f
mamta geeta,f
preety hans,f
chandrawati geeta,f
manjoo,f
kitti,f
laxmi deve,f
gori nandy,f
shabanam,f
varsha tiwari,f
smt ritu devi,f
nayamati,f
smt. reena devi,f
khushbu lohar,f
smt lali devi,f
rekha rani,f
radhika bhatia,f
reena gupta,f
km. pooja,f
manisha chowhan,f
rashmi rator,f
smt basanti,f
kanika madan,f
joyaa,f
smts. rekha,f
parmila,f
kumari bharti,f
poojadevi,f
seema vadhawa,f
gulesta,f
km priya,f
smt versha,f
kajal sonia,f
mahi,f
rajbala,f
disi nang manju,f
manjula kumari,f
pooja wo dharambir,f
nirmala kumari,f
parmeshwari,f
smt. ramvati,f
smt pinky sangeeta,f
kailash,f
kamni devi,f
pooja nishal,f
parul devi,f
farzana khatoon,f
meenu singh,f
kanchan chaudhary,f
smt monika,f
sima devi,f
sajiya,f
safiya,f
chhanya bai,f
manoti dass,f
suman with a child vishal,f
sandhya pranak,f
durga with her son aayush,f
tara do shivmurti,f
menka,f
bishnu aale magar,f
majidunisha,f
wilkish,f
smt nazama,f
arti devi with two child dhanraj anushka,f
laxmi sarpota,f
smt. sheetal,f
sudha devi,f
chanderkanta,f
sushmita bishwas,f
aleesha,f
parveena,f
nisha joshi,f
safina malik,f
bhawana sharma,f
lata devi,f
jaimala chanchal,f
sanaali,f
babli sharma,f
sunita pancholi,f
manbai rekwar,f
mukiman nazir,f
kushma,f
saroja wo,f
kumari reena,f
smt manju devi,f
musrat,f
neetu gaytri,f
kumarage dona dhanasiri chandra latha,f
nilofar,f
monny,f
shifali roshan,f
mitali sahu,f
smt. santosh with her four children,f
hema mehta,f
smt bitona,f
vidhya devi,f
smt priya sharma,f
kelashi,f
smt shiya,f
jayda khatoon,f
annu kashyap,f
mmta,f
jenab parvin,f
chetana,f
himanshi kalshi,f
shabana khatun,f
khusbhoo,f
darshna,f
guddi with her son anand,f
rakhi devi,f
seeta bai,f
nisha alongwith muskan age yrs.,f
sayma,f
nandini devi with child year shivam ,f
maya dass,f
smt. anusuiya,f
shikha soni,f
shahnaj,f
namen khatun,f
sunpreet kaur do,f
baita,f
sawatri devi,f
manfool bai,f
chandra kanta saini,f
mousam,f
taran devi,f
sayra,f
rukhsona,f
seema neha,f
priya kmari maurya,f
shiya,f
prity,f
devi do kailash,f
smt pooja,f
miss kanchan,f
siya kandwal,f
nisha kandwal,f
harpreet kaur geetanjli,f
shravani shah,f
pargati thakur,f
renu parcha,f
kanti prshad,f
satyapal,f
ku. sandiya,f
km rippi,f
seema sinha,f
anisha jain,f
sunarkali,f
saraswati thapa,f
malika,f
niraj,f
mamta meena,f
chandabai,f
suman singh chauhan,f
yasoda,f
smt deu,f
miss aanu megwal,f
pooja gupta,f
rajni wo harivinder singh,f
kumari sabnam,f
smt neeraj deve,f
inderjeet kaur,f
km anamkhan,f
kumari tena pawar,f
smt. rafikan,f
samra,f
dhanni devi,f
diksha vashist,f
vandana kumari,f
veeru kumari,f
vandana sharma,f
amreeta,f
santro devi,f
kumari shakuntala urf chhotan,f
pinki bai,f
neha baby,f
tara,f
kooki,f
suman rao,f
gunjan guddu,f
indira devi,f
saweta singh,f
radhab kumari,f
manorma sharma,f
nisha parveen,f
rani shrivastav,f
iram aara,f
shikha haldar,f
milka,f
shika haldhar,f
damini,f
smt shikha haldhar,f
ku. neha,f
hasina bano,f
satwander koor,f
dolly khatik,f
seema devki,f
rajni bala manisha,f
kalpeshwari devi,f
smt. babita,f
kmo reshma,f
pabu devi,f
karuna,f
felicia sequeira,f
soniya two daughter janvi and manvi ram bhawan,f
kamta,f
neetu kajal,f
aarti singh pooja,f
shittal,f
joginder kaur,f
turveny,f
prinka shrma,f
 ,f
baby chauhan wo govind,f
vishavkarma devi,f
anjalirinku,f
baby devi,f
smt. pushplata,f
kumari sumaila,f
devkali,f
smt ramila,f
arti soni,f
manisha yogita,f
ambika gupta,f
mrs. basanti devi,f
bhateri bhawna,f
arti kumari do sunil sadu,f
jayoti,f
kirti sonkar,f
kumari pinky,f
kumari firdosh,f
prati,f
oma,f
preeti radha,f
bhagwatishinnu,f
soni chunnu,f
yashdhra,f
rijwana tarnum,f
priya kaur sandhu,f
kritika,f
urvashi singh,f
mega kumari,f
soniya hudda,f
veera devi,f
kulsum,f
pooja rajiya,f
mhega,f
smt gori barman,f
sanjay kumar,f
garima sharma,f
aayesha khatun,f
faimuddin,f
reena kumari sharma,f
afrina,f
smt suman,f
sundri bai,f
meena turi,f
jina,f
sanjay,f
sushree pooja,f
mariyam khalique,f
manisha meena,f
jitendra kumar,f
shefalipuja,f
khumlo maria goretti,f
km. ankita,f
premature devi neetu,f
pooja pal,f
sanjoh sorang,f
kirti wo lalit,f
smt firdosh,f
kashum,f
ratani,f
smt nargish,f
pinku devi with daughter mansi kumari,f
bantu devi,f
suma,f
smt laxmi devi,f
smt. mema devi,f
pinky meena,f
mamuni das,f
km anjli,f
mahjabi,f
sanoshi,f
ishawar singh,f
badru nisha,f
soni kumari,f
deepa saini,f
smt salni devi,f
gurmit sharma,f
shiwani siyal,f
urmila wo lt. ashok kumar,f
aasha devi,f
mansavi mahi,f
shikha singh,f
kanak lata,f
smt neetu,f
mahimunasvi,f
km sarika kothari,f
kumari jyothi,f
rinky,f
rubjaan bibi,f
lilabai,f
chandkor,f
smt mena,f
kupooja,f
miss madhu meghwal,f
suman or lali meena,f
ku. kamini,f
miss afreen,f
asman,f
kusham,f
anu,f
kumari endra chand,f
mandira devi,f
samaprveen,f
rekha devi,f
kumari indira chand,f
tashkkur sultana,f
nahani kanwar,f
tranoom,f
smt. meera,f
arti devi,f
smt sita devi,f
salma biwi,f
shkundla devi,f
smt. jayoti rawat,f
hafsa draboo,f
chanda bharti,f
amrik kaur,f
sunita kajal,f
kushmita,f
smt alkha,f
kumari kuljeet kaur,f
nikhat,f
seema rathore,f
deepika burt,f
neha neelam,f
smt. pujadevi,f
mamta paliwal,f
samrin,f
rukmani bai,f
km priyanka,f
usha mathews,f
arati kashyap,f
kumari shakshi,f
shetal rani,f
kamna devi,f
ntasha,f
ku. shivani,f
rena,f
nikita sweety,f
ashima khatoon,f
asha devi wth a child,f
gulsha seema,f
renu pal,f
kumari rohini,f
parmeswari,f
asha kashyap,f
rajni kanwar,f
karishma bathi,f
shimpi kumari,f
shabila,f
jashinal,f
ku. pushpa,f
mursida,f
mamuna dholi,f
samsida,f
seema gujar,f
neharika neha,f
begam do,f
devyani,f
rupen gore,f
smt amarin bano,f
vanshika,f
rawi devi,f
hiri bai,f
smt jyoti sharma,f
premi devi,f
smt. kamla devi,f
irfa,f
gendu kunar,f
smt mahima bajaj,f
smt rukshana,f
smt. teena gameti,f
neemi,f
rahat,f
deepa gudiya,f
hena praveen,f
sosan devi,f
smt manju,f
meena wo,f
madhu kumari,f
mahvish,f
shahrish,f
jiya,f
rajo devi,f
rajkarnta,f
manisha lutka,f
nancy,f
saifali,f
geeta kumari,f
geeta oram,f
jaya chauhan,f
poonam kumar,f
nirjla devi,f
smt.sunita devi,f
nahid,f
kumari anita,f
hema devi,f
babli do suresh,f
chandani,f
babli sultana,f
riju devi,f
shehnaz ravina,f
badarjahan,f
jyoti meghwal,f
ku. neeru,f
bhabhiya with mother namely rakhi,f
isika,f
iram naaz,f
sweta anand,f
paramjit kaur,f
dibya prakash gupta,f
aasu,f
anita alongwith her child prince,f
richa kumari,f
smt. gattu devi,f
smt. susheela,f
smt lata,f
sugna meena,f
harvindra singh,f
srita devi,f
smt. ugam kanwar,f
chanchal kumari,f
taniya saini,f
najma khatun,f
mani,f
jenifer,f
sudesh devi,f
anita garg,f
jenab,f
salama,f
navdeep kaur,f
kajal poonam,f
fatima khatton alongwith her child,f
jasbir kaur wo,f
harpreet kaur wo,f
sahiba do,f
smt kailashi,f
ranjnika jat,f
nitika,f
mansi khurana,f
sania,f
marium,f
santosh kaur,f
zeba parveen,f
nanshi,f
anju jain,f
gulshana,f
govind kunwar,f
vijaynti,f
sunena,f
chanderwati,f
laltia dass,f
neelam with years baby sukhmani,f
ku sonu,f
sahrul nisha,f
pinkey,f
utpana davi,f
brkha,f
ku. suman,f
rajenderi,f
veshali,f
smt. mohani devi,f
smt madhu,f
geeta rani,f
kiran vharma wo vimal vharma,f
krishna with two child,f
rehana begam,f
smt shanu,f
smt aachal,f
nilam bhoi,f
kumari mona,f
sazia,f
seekha,f
lajjavati,f
chitra,f
monika chorasiya,f
jamee,f
smt sangita,f
maya neha,f
rina rinu,f
long shree devi,f
phoolwati,f
ku. shashi,f
smt lakshmi devi wo manoj singh rawat age ye,f
gulfara,f
smt phoola devi,f
anuradha anu,f
neha huq,f
smt sima,f
chnda mali,f
sneh lata,f
alka sharma,f
bunty,f
abha kumari,f
bilkis,f
meenu minakshi,f
rajl raju,f
vidya,f
rajeswaryrajochanchal,f
anaro devi,f
ruchi kumari,f
mansi minakshi,f
smt. champa devi,f
sifa,f
sanita,f
smt sudha bisht,f
santosh with a child rishi kumar,f
neha suman,f
kosaleya dosagar singh,f
azmira,f
smt nilam,f
reshma khatoon,f
navita,f
tasnim firoz,f
neetu devi,f
kumari sabnam monu,f
bhuli merutha,f
nikki kumari,f
fasrun nisha,f
nuraish,f
ashiya,f
jyoti fransis,f
nirutma,f
priyanka soni,f
babita bajali,f
navneet kaur,f
kirshna,f
komal yadav,f
smt parwati,f
sulochna,f
kumari khana gulsan,f
mjudi,f
papu devi,f
priyanka sharma,f
parkash,f
smt hasina nasima,f
kokila,f
kumari sajida,f
srita,f
uma bharti,f
smt. sukhwanti bai,f
sakuntala,f
kala bai do ramswroop nayak bhopa,f
yinita,f
shilu,f
amirul nisha,f
nazia firdosh khushboo,f
kashis,f
sadhna bhardwaj do uma shankar bhardwaj,f
sangita yadav,f
neelam yadav,f
ravinder kaur rajni,f
vashanavi mona,f
kavit goyar,f
amida poonam,f
raju meena,f
reetu reeta,f
samman,f
rakhi soni,f
kumari monki,f
asmita,f
srimati radhika,f
geeta kamla,f
vidya devi,f
sonu devi,f
fakiha,f
saheen,f
sahista ruksar,f
renu bala,f
klu kumari rokaya,f
ganga ram,f
aafreen fatima,f
shetal,f
suchi sharma,f
sarswati,f
gita pokharial,f
ku. reetu,f
sanju yadav,f
deepti shekhawat,f
sushma kapoor,f
pryanka god,f
suraj kumari,f
meena beena,f
bsram devi,f
durgabai,f
smt rajani,f
fuljhadi rubby,f
smt raji devi,f
smt parwati devi,f
sunita kumawat,f
bulbul,f
sabanamoni,f
sonu dhakad,f
tabassum urf mona,f
khushboo kumari,f
ansu,f
muni,f
smt sujata,f
puspa mintiz,f
mansha,f
smt premi devi balbant singhishwar singh yuva,f
smt dhapoo devi,f
shahida,f
rebecca xavier,f
renuka reshu,f
rahi beby,f
vishakha,f
lushi,f
sawana parveen,f
joshna bai,f
aarifa bano,f
santosh do gokul singh ro kudi taragar ps jawaj,f
smt samrin,f
raghuvinder kaur bhatia,f
geeta do raj kumar,f
amarmula,f
kiran gupta,f
priyanka wo mahesh purve,f
suchita marki,f
soniya pandit,f
mamta pandey,f
km doli,f
payana nagar,f
sukhvir kaur,f
kanchan rekha,f
nirmal kour,f
sita kumari,f
anandi,f
smt. sukhdeep kaur wo nishan singh,f
noorjhan,f
smt vinita,f
tavvasum,f
dolley,f
phoola,f
meenakshi raj sharma,f
tajinder kaur,f
hemlata makku,f
smt.sabita daive,f
laxmi babu,f
baby shine,f
busra muskan,f
roshni balai,f
ku. rekha,f
km shivani,f
smt. rashida khatoon,f
km. alka,f
guddiya gita,f
rashmi chawla,f
sayja,f
kanchan chotu,f
mehru nisha,f
shaguftamunny,f
rajni dhawan,f
miss elvis sianhoimuan,f
kumari shri devi,f
sakina,f
ugma parveen,f
girija,f
sonali pandey,f
kamal,f
anjani devi,f
lilavati kumari,f
salomi hemroda,f
vironika,f
kasish wo,f
diti sharma,f
asmin,f
reena laxmi,f
babita kumari,f
suman chobe,f
santi with sons suraj and nitin,f
sanju kanwar wo,f
ishu,f
sundari,f
sulekha kumari,f
seeba,f
kanya bai with her yr. childgirl,f
sushree veena,f
smt. prami devi,f
smt mota,f
smt. balti,f
nutan,f
kamna,f
anita do ramewsh kumar,f
isnesh,f
zeenat,f
jamila khatun,f
ankit goyel,f
jyoti navjot kor neha,f
sarla devi,f
tiwankle,f
smt pari bai,f
smt pushpa,f
km simarjeet kaur,f
sujanti,f
mariya,f
b. vinothini,f
rashmi kajal,f
nargesh,f
huma parveen,f
versha chandera,f
meena pawar,f
smt premkanta,f
lalita gameti,f
midhana sahani,f
fiza khan,f
tanjima,f
richa tyagi,f
jamuna,f
sararwati,f
varda khan,f
puja sawariya,f
manvi,f
sangeeta pandey,f
vimla devi,f
lavi,f
sarwitavm,f
reeta devi,f
bhavna,f
hema koli,f
mithi urf mamta,f
 ,f
km. shaba,f
aarti pal,f
jasleen kaur,f
ranju kumari,f
vaishanvi,f
kanchan sharma,f
valentina anglika,f
dhamini,f
musarrat,f
kum nidhi,f
raniya,f
swati yadav,f
mamta garg,f
sudesh kumari,f
mamoita rai,f
yogesh,f
nishu kumari,f
jaivanti,f
smt husna,f
kulvinder kaur,f
meethu sarkar,f
kamini wo vicky,f
veena wo sanjay,f
farjana bano,f
khanchan,f
gulafshan,f
ruchi devi,f
ranu yadev,f
uma barkha,f
anayatha naidu,f
ratni,f
devli,f
madhu shukla shabana ben ajmeri,f
shaloo chinto,f
pooja chunnu,f
prabhjot kaur,f
nini,f
manisha jyoti,f
sona devi with a child krishna,f
rachnu,f
rashimi dayal,f
kanchi,f
puspha,f
pushpa kumari,f
madina,f
divya kor,f
yoshoda pinki,f
saroj god,f
smt saraswati devi,f
kailashi devi,f
anwari,f
sayara begum,f
tulsi sulekha,f
meenu rani,f
kumari vandna,f
devya soni poonam,f
smt. chanchal,f
jasina khatoon,f
arti kumari sahu,f
mithlesh kumari,f
ankita bagh,f
nusrat,f
geetanjali,f
nanda meena,f
attar kali,f
smt ranjna verma,f
pooja soren,f
shiena,f
asha mamta,f
lokesh,f
anita gupta,f
nicharon mosami,f
smt. seema kunwar,f
miss rachana,f
devideen,f
sudma aggarwal,f
antima,f
ravina khusbu,f
jahirul nisha,f
roshni devi,f
divya rani,f
kumari shilpa,f
devendri,f
kavita pal,f
shneha,f
nida,f
devi jana,f
aafrin dolly,f
minaksi,f
smt rubina,f
jhingi do hago barjo ro vill. murchi postp.s.,f
krishana yadav,f
smt radha,f
tulsi sharma,f
madhubala,f
laxmi alongwith her son shankar aged yrs,f
sozi sarju,f
sapna rawat,f
smt anupriya gudiya,f
chaman devi wo lt. samay singh,f
sital,f
phol kumari devi,f
ektamamta,f
roobi mathur,f
janwi chaudhary,f
miraz,f
fija khan,f
gudia seema,f
ritu arora,f
alisha waliya,f
maya almola,f
bholi,f
resmi jat,f
basanti joshi,f
mamta varsha,f
twenkle,f
smt. surender chopra,f
swetha neha,f
sonam rukaiya,f
sabanam,f
shaira,f
rachana yadav,f
pooja mahli,f
muskan juhi,f
jhunnu sarkar,f
anjali tiwari,f
pritika kumawat,f
mohan devi,f
smt rinki,f
smt. gurmala devei,f
rada bai,f
smt rakhila,f
jibanti har,f
komal kohli,f
rashmi jha,f
shalini rakhi,f
smts. gaytri devi,f
tajrani,f
smt geeta agarwal,f
mona rathore,f
isha maheswari,f
noni,f
smt. meera devi,f
darshan,f
nasira bano,f
aalina,f
mamta do,f
jatinder kaur,f
laxmi koli,f
lalmuni koda,f
anju parshad,f
smt gulshan bano,f
smt rekha prajapat,f
koshlya,f
aarti kumari,f
priyanka pinky,f
depali,f
sanita anita,f
km asha,f
nisa shekhavat,f
meetu,f
moni kumari,f
shobha kumari,f
meenu yadav,f
ritu mundari,f
smtsunita devi,f
rukmani tiwari,f
annu thakur,f
monika sharma do anil kumar,f
noreen khan,f
anjali sheetal,f
jasveer kour,f
madhuri kumari,f
smt. shobha,f
aaradhana,f
rama tiwari,f
manful bai,f
smt. dipika,f
smt. rita,f
ku. bharati,f
kajal soni,f
kalpana urf loharu,f
sheetal and child jeet,f
yasmeen,f
chameli devi,f
ram wati,f
smt. sahjadi,f
waheeda,f
afsana khatun,f
sarmeela,f
smt simran,f
smt soni,f
shalu singh,f
pooja jonwal,f
umma kumari,f
vadhi,f
smt chandra,f
kumari kamlesh,f
md faruk,f
shashi seni,f
smt seta devi,f
smt sarin,f
nazrana,f
lali urf kismat,f
sangita vinita,f
budhwanti with his son sanju age sanjay a,f
rimasha,f
pakhali jita,f
rachana,f
kumari tanu,f
amita,f
nandi devi,f
pawan preet kaur,f
vishnu devi,f
lajja devi,f
anita nagesia,f
sandhya rani,f
alma wage,f
vimlesh devi,f
sonu morya,f
chhagana,f
rosanjahan,f
monika mehar,f
ariba khan,f
shikha saklani,f
aafreen,f
km mohini,f
jyoti gupta,f
smt sheela,f
sonali priydarshni jaina,f
saeshta,f
jainab huma,f
soni do,f
dolo,f
gudiya rani,f
kamlesh with year child,f
smt. somi,f
hema with child year akash .,f
ayushi sharma,f
nitu kalu,f
bhawana bharti,f
madhu ishmta,f
hasbul nisha,f
bhteri,f
smt.khasti devi,f
smt indra devi,f
smt. meena,f
mainka,f
rawana,f
jully,f
balvinder kaur,f
bironica ekka,f
vipasha binni,f
smt.saroj,f
alish,f
baliya begam chanda,f
seema puri,f
gulshan khatton,f
alkesh,f
km jyoti,f
priyanka dhama,f
pritee,f
smt. soniya,f
sanjida,f
hazara,f
babita neetu,f
moti zariya devi,f
khushbari khushi,f
rubina ruhi,f
dilshadi begum,f
jasvinder kour,f
frjana,f
neha chopra,f
neha mani,f
rupali vishwas,f
pinky devi,f
koyal,f
begumpur malviya nagar delhi,f
rambiri,f
miss nirmala,f
mehvish,f
bushara praveen,f
ragina,f
smt. mamata,f
preety malhotra,f
vesali,f
kum sangita,f
samiksa tiwari,f
rozina khatun,f
baby kumari,f
ashnu begum,f
ku. bharati sharma,f
neha pandey,f
smt vandana,f
neetu kapoor,f
rashi aggarwal,f
shagufta islam,f
kanti kumari,f
bindiya kumari,f
deepali with mother poonam,f
fazin,f
shamim,f
beena devi,f
salama khatun,f
jugani,f
kajal kuttal,f
nidhi with mother rekha,f
smt. amari devi,f
manti devi,f
usha singh,f
pragati singh,f
prachi sharma,f
beena mandal,f
urvashi,f
imrana parveen,f
smt. mithilesh sahu,f
bhawna sharma,f
sabiya khatoon,f
vipin varma,f
yogita sharma,f
km reetu,f
riti mandal,f
vedehi,f
santro,f
indra kumari mina,f
mangala devi,f
isha urf neesa verma,f
smt aarti,f
uma davi,f
anandwati,f
twinkil,f
suriti,f
tanvir fatma,f
komal with her years aged daughter diya,f
parsi devi,f
bashanti devi,f
sadhna,f
firoza,f
pamjeet kaur,f
kamlajeet,f
juli,f
laskshita,f
madhu sharma,f
sobha kumari,f
shahnam,f
bhawna noni,f
soonam,f
shun shun,f
dila,f
archana mishra,f
anuska,f
sukhdevi,f
baby sharma,f
smt chanderpati,f
morki devi wo chala ram bheel,f
anjal sharma,f
sahishta,f
km dipali,f
smt jyoti devi,f
smt. jasoda devi,f
tasbiha siddique,f
jhora begam,f
bindvasini,f
durgawati devi,f
sharda rajbala wo ramkishan,f
rashida,f
km sayma,f
sukhpreeet kour,f
smt mamata,f
reshma bi,f
kumari babita,f
isha thakur and vidsu thakur,f
sapana mongia,f
rojmeri murum versha merrey,f
anjana haldar,f
geeta radhika,f
bato devi,f
preeti do sahab singh,f
sarita lali,f
sharmili,f
satyavati,f
anjali ragini,f
indu,f
bhawani,f
neelam rani,f
smt indera devi,f
sawati,f
ku. khubshu,f
ku.rekha,f
smt uma umiya,f
smt bhavana,f
shakuntla devi,f
smt. rakhi jain,f
diya varmadoli,f
richaraj,f
santu,f
raunaf jahan,f
shakina bano,f
smt rajo,f
tajmaha,f
arti chouhan,f
phol bano,f
sabrin,f
hemleta,f
jyoti panchal,f
smt. narayani,f
kalpana patidar,f
bhateri,f
minakumari,f
poonam rani,f
janki pooja,f
neha goswami,f
sally,f
sandeepa,f
kamjeet,f
km veshali,f
mukhtyar kaur,f
miss sushila kumari,f
smt shuman,f
rajrani,f
foolmaya,f
smt. pooja,f
miss seema,f
smt rupali,f
shokraji,f
rupa kumari,f
smt momina,f
jayuti soni,f
deepmala,f
pinki mishra,f
jhunna bai,f
jyoti dubey,f
sonia sapra,f
gargi,f
sarika devi,f
km soni,f
nassin,f
santosh joshi urf pooja,f
smt kaushalya,f
albina,f
radha sonam,f
archita verma,f
deepa devi,f
momita dass,f
nutan sharma,f
arti kissko,f
rimpi,f
hema aroan,f
natasha bhan,f
rusan karishma,f
sushmita rao,f
ishita sharma,f
girija rani,f
mangi bai do ramgopal lodha years,f
smt. kali devi,f
rabina,f
manita uraw,f
bivla devi,f
pratiksha sanjali muram,f
satish chander,f
koshalya maya,f
prabhila gudia,f
smt kavita,f
deepshikha,f
kumari priya,f
premi,f
raj shabnam,f
sayeri,f
batul,f
kachri,f
sapna dubey,f
kumari pinku,f
naresh sudesh,f
chandni mahto,f
ashma,f
gawri devi,f
deepanti,f
anshu kumari,f
guddo kamlesh,f
smriti,f
ishrana,f
vibha devi,f
sonia sonu,f
ashima,f
mangla devi,f
phol kumari,f
chotti madina,f
khushbu devi,f
puja urf rekha,f
rajo baluram sansi,f
kamala do gokul singh ro suradiya ps jawaja,f
anil kumari,f
kamlesh kajal,f
neha dabas,f
ruanbza khatoon,f
anjli pandey,f
faraheen khan,f
indra meena,f
surender kour soniya,f
gomati mona,f
rina rangaswami,f
durga meghwal,f
najo,f
sheenu,f
kamlash with two child ,f
jyoti gulati,f
smt indu devi,f
muskan khatun,f
kushagra,f
subhiya bibi,f
saiyada,f
smts. shakuntala,f
shadhna,f
asha kaur,f
julee,f
shampa,f
hetal,f
saana,f
sujata sonu,f
salini,f
sujata sonu,f
smt. endrajeet kore,f
smarti kumari,f
smt. anita,f
sajiya safi,f
darshana,f
rajni jaswal with two child ,f
shahnaz khatun,f
mariam,f
anita dhandevi,f
archan,f
sushma tyagi,f
shahin praveen,f
smt. tulasi devi,f
manjit kour,f
smt. moti devi,f
ajima fatima,f
purnima,f
janvi,f
balbiri devi,f
guddiyaguddi,f
zoya,f
bhawna nath,f
kum a akansha tyagi,f
surjiya kumari,f
dhanwanti,f
praveen bano,f
sweta ksiyap,f
chotibai,f
smt dipika,f
tasmina,f
ruchika gudiya,f
kalwati,f
taranjeet kaur,f
manglesh,f
chandan devi,f
amrta kumari,f
chandra mukhi,f
shahgujta,f
reena with pooja and kishan,f
shankri meena,f
swetna shristi,f
murtibai,f
indra kumari,f
jarina laxmi,f
smt bhuri bai wio lt dhanraj lodha,f
tanisha,f
sumitra shah,f
swatri,f
ishrat jahan,f
km pooja,f
umedi devi,f
smt. ladi mali,f
smt. meena kumari,f
amina khatun,f
koilu oran,f
devki kumari,f
smt jalma devi,f
priyanka jatav,f
smt. sima devi,f
shanta meena,f
smt indra sahu,f
uganta,f
akhilesh kumari,f
chinki,f
junaid,f
mahima aggarwal,f
smt kanika,f
jainub,f
tasveeran,f
kiran meena,f
seeta nag,f
varsha dhania,f
kanika,f
avi bano,f
anisha koirala,f
champa,f
kalyani banodha,f
anjali mathur,f
kasturi bai,f
smt kusum nagda,f
maan kunwar,f
saroj verma,f
bipnesh,f
seema kumari,f
meenu kashyap,f
taniya,f
incee,f
seema with child jatin years ,f
ranjan kumari,f
 ,f
pooja wo mahender,f
smts. vimala devi,f
ku. nisha shirma,f
smt rajkumari,f
mana devi,f
kanchn,f
sonali panchal,f
rupal khushi,f
jainaf,f
shine,f
smt. munna ben wo bupod bhai,f
smt rita,f
dilshana,f
rajanti meena,f
raj bai,f
depali kurmi,f
kumari mamata,f
kajal guta,f
minu kumari,f
smt neeru sharma,f
sheela rani,f
nisha unknown,f
sashikala,f
ruby kumari,f
monika kumari,f
rachna aarti,f
jaanki,f
sushma with khushi ankush,f
aardhna,f
kesar,f
reshami,f
karishama,f
ms babita rai thapa,f
rozy,f
rencho,f
rubi urf afsana,f
shahiba,f
roopa devi,f
shanti devi alongh with her daughter khushi yrs,f
sadhana devi,f
minka do nandu,f
pushpa rani,f
jubaira,f
